freq,nrg_bal,siec,unit,geo,time,value,dataset
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2014,163.649,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2015,357.703,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2016,435.411,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2017,355.631,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2018,348.522,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2019,407.073,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2020,377.628,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2021,386.339,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,408.693,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2023,393.857,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2024,407.803,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2013,351.85,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2014,433.077,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2015,402.614,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2016,433.638,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2017,452.855,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2018,514.751,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2019,535.532,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2020,412.919,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2021,544.518,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2022,550.99,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2023,520.226,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Georgia,2024,594.556,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2013,258.252,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2014,237.402,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2015,246.475,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2016,258.611,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2017,256.417,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2018,273.302,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2019,263.068,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2020,245.099,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2021,281.123,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2022,256.361,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2023,238.421,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Moldova,2024,258.438,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2013,5767.651,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2014,4664.962,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2015,3888.355,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2016,4671.814,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2017,4336.853,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2018,4720.627,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2019,4832.831,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2020,4869.916,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2021,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2022,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2023,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Ukraine,2024,,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2013,115.457,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2014,139.135,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2015,148.344,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2016,177.055,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2017,191.548,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2018,154.605,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2019,163.882,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2020,158.241,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2021,172.957,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2022,166.031,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2023,177.168,energy_consumption
Annual,Final consumption - other sectors - commercial and public services - energy use,Total,Thousand tonnes of oil equivalent,Kosovo*,2024,172.815,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2013,265128.012,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2014,232684.569,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2015,243660.275,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2016,249966.701,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2017,250766.543,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2018,248525.824,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2019,245986.067,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2020,246245.204,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2021,259342.743,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2022,238839.699,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2023,225493.692,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2024,225191.138,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2013,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2014,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2015,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2016,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2017,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2018,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2019,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2020,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2021,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2022,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2023,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 21 countries (from 2026),2024,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2013,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2014,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2015,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2016,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2017,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2018,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2019,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2020,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2021,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2022,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2023,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area – 20 countries (2023-2025),2024,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2013,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2014,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2015,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2016,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2017,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2018,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2019,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2020,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2021,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2022,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2023,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Euro area - 19 countries  (2015-2022),2024,,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2013,9085.395,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2014,7442.63,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2015,8229.602,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2016,8255.911,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2017,8131.16,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2018,8039.139,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2019,7503.961,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2020,7581.389,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2021,8228.015,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2022,7036.456,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2023,6947.24,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Belgium,2024,7099.329,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2013,2241.036,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2014,2164.991,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2015,2192.912,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2016,2252.111,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2017,2318.715,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2018,2229.672,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2019,2162.252,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2020,2382.245,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2021,2403.893,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2022,2137.397,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2023,2046.582,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Bulgaria,2024,1961.546,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2013,7269.133,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2014,6554.173,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2015,6769.51,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2016,7090.172,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2017,7202.965,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2018,7042.708,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2019,6963.387,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2020,7148.052,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2021,7864.166,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2022,7157.766,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2023,6416.158,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Czechia,2024,6229.411,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Denmark,2013,4484.143,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Denmark,2014,4143.762,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Denmark,2015,4445.518,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Denmark,2016,4601.363,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Denmark,2017,4498.219,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Denmark,2018,4450.344,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Denmark,2019,4389.392,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Denmark,2020,4273.399,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Denmark,2021,4519.97,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Denmark,2022,3998.544,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Denmark,2023,4096.01,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Denmark,2024,4135.652,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Germany,2013,62517.628,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Germany,2014,53648.149,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Germany,2015,54959.824,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Germany,2016,56963.58,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Germany,2017,56777.115,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Germany,2018,55822.36,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Germany,2019,57743.03,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Germany,2020,57979.779,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Germany,2021,57672.167,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Germany,2022,57434.806,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Germany,2023,52434.691,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Germany,2024,52455.834,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2013,933.506,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2014,888.143,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2015,857.435,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2016,930.578,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2017,940.914,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2018,941.042,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2019,951.351,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2020,944.704,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2021,965.256,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2022,963.88,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2023,935.976,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Estonia,2024,978.233,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2013,2920.575,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2014,2671.878,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2015,2829.165,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2016,2918.087,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2017,2768.312,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2018,2950.805,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2019,2868.37,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2020,3132.847,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2021,2983.656,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2022,2615.339,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2023,2497.658,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Ireland,2024,2627.755,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2013,3821.337,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2014,3844.875,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2015,4460.625,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2016,4337.452,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2017,4401.052,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2018,3903.48,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2019,4099.875,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2020,4277.83,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2021,4278.524,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2022,4325.475,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2023,3773.874,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Greece,2024,3862.774,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2013,14888.925,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2014,14787.31,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2015,15269.842,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2016,14331.695,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2017,14392.022,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2018,15178.832,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2019,14445.322,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2020,14555.763,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2021,14513.752,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2022,14016.209,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2023,13671.209,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,Spain,2024,13879.984,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2013,46934.921,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2014,38260.942,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2015,40692.404,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2016,43102.268,energy_consumption
Annual,Final consumption - other sectors - households - energy use,Total,Thousand tonnes of oil equivalent,France,2017,42420.967,energy_consumption
