freq,nrg_bal,siec,unit,geo,time,value
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2018-01-01,16152.622
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2019-01-01,16354.725
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2020-01-01,15156.57
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2021-01-01,15772.048
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2022-01-01,16170.756
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2023-01-01,16467.763
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Portugal,2024-01-01,16456.334
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2013-01-01,21631.325
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2014-01-01,21470.367
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2015-01-01,21600.24
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2016-01-01,21935.25
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2017-01-01,22980.154
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2018-01-01,23444.791
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2019-01-01,23712.653
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2020-01-01,23472.38
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2021-01-01,25279.75
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2022-01-01,23923.243
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2023-01-01,23329.354
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Romania,2024-01-01,23375.481
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2013-01-01,4802.228
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2014-01-01,4607.657
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2015-01-01,4721.534
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2016-01-01,4903.5
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2017-01-01,4973.996
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2018-01-01,4969.575
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2019-01-01,4882.087
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2020-01-01,4447.19
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2021-01-01,4769.706
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2022-01-01,4760.845
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2023-01-01,4529.882
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovenia,2024-01-01,4646.955
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2013-01-01,10107.882
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2014-01-01,9113.614
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2015-01-01,9525.304
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2016-01-01,9884.214
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2017-01-01,10538.548
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2018-01-01,10400.003
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2019-01-01,10242.955
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2020-01-01,9611.131
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2021-01-01,10508.333
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2022-01-01,9923.616
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2023-01-01,9185.442
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Slovakia,2024-01-01,9055.407
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2013-01-01,23561.862
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2014-01-01,23416.963
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2015-01-01,23049.777
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2016-01-01,24030.895
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2017-01-01,24677.948
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2018-01-01,25023.526
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2019-01-01,24828.655
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2020-01-01,23246.091
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2021-01-01,24805.313
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2022-01-01,23156.731
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2023-01-01,22434.316
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Finland,2024-01-01,22524.256
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2013-01-01,31581.916
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2014-01-01,30841.813
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2015-01-01,31412.09
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2016-01-01,31946.371
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2017-01-01,31761.618
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2018-01-01,31640.993
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2019-01-01,31196.158
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2020-01-01,30924.411
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2021-01-01,32058.517
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2022-01-01,30993.729
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2023-01-01,31095.993
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Sweden,2024-01-01,31321.746
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2013-01-01,2706.726
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2014-01-01,2739.703
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2015-01-01,2848.624
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2016-01-01,2801.368
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2017-01-01,2848.956
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2018-01-01,3078.878
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2019-01-01,2934.494
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2020-01-01,2869.74
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2021-01-01,2983.268
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2022-01-01,3018.55
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2023-01-01,3041.864
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Iceland,2024-01-01,3099.056
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Norway,2013-01-01,19019.923
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Norway,2014-01-01,18605.239
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Norway,2015-01-01,18822.272
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Norway,2016-01-01,19193.701
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Norway,2017-01-01,19372.442
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Norway,2018-01-01,19474.226
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Norway,2019-01-01,19405.859
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Norway,2020-01-01,19117.411
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Norway,2021-01-01,20109.462
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Norway,2022-01-01,19526.851
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Norway,2023-01-01,19436.296
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Norway,2024-01-01,19213.26
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2013-01-01,123395.413
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2014-01-01,116594.037
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2015-01-01,120063.341
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2016-01-01,121886.092
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2017-01-01,120950.747
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2018-01-01,122583.69
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,United Kingdom,2019-01-01,121414.483
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2013-01-01,640.991
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2014-01-01,628.575
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2015-01-01,662.644
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2016-01-01,688.761
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2017-01-01,728.889
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2018-01-01,729.633
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2019-01-01,760.625
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2020-01-01,696.84
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2021-01-01,796.294
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2022-01-01,752.609
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2023-01-01,761.868
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Montenegro,2024-01-01,819.929
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2013-01-01,1814.802
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2014-01-01,1797.481
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2015-01-01,1837.589
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2016-01-01,1847.8
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2017-01-01,1859.052
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2018-01-01,1832.8
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2019-01-01,1937.879
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2020-01-01,1813.82
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2021-01-01,1968.716
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2022-01-01,1804.682
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2023-01-01,1808.791
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,North Macedonia,2024-01-01,1833.692
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Albania,2013-01-01,1961.871
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Albania,2014-01-01,2058.574
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Albania,2015-01-01,1962.498
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Albania,2016-01-01,1899.558
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Albania,2017-01-01,2078.928
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Albania,2018-01-01,2134.212
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Albania,2019-01-01,2053.036
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Albania,2020-01-01,1840.668
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Albania,2021-01-01,2012.504
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Albania,2022-01-01,1958.847
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Albania,2023-01-01,1883.5
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Albania,2024-01-01,1870.304
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2013-01-01,8201.681
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2014-01-01,7681.742
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2015-01-01,7885.89
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2016-01-01,8206.334
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2017-01-01,8363.238
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2018-01-01,8435.035
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2019-01-01,8387.52
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2020-01-01,8715.951
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2021-01-01,9268.268
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2022-01-01,9491.229
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2023-01-01,9302.605
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Serbia,2024-01-01,9316.396
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Türkiye,2013-01-01,78466.784
Annual,Final consumption - energy use,Total,Thousand tonnes of oil equivalent,Türkiye,2014-01-01,80844.293
